FOV_file,Event_time,Cell_number,slip_area
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,264,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,265,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,266,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,267,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,595,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,596,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,597,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,634,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,635,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,636,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,637,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,638,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,639,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,657,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,658,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,659,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,660,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,661,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,662,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,663,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,664,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,982,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,983,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,984,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,985,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,986,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,987,618,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,267,619,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,282,619,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,283,619,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,267,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,324,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,416,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,420,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,421,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,422,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,423,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,424,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,426,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,427,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,428,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,437,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,440,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,709,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,710,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,725,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,726,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,728,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,737,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,875,622,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,270,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,271,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,272,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,278,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,279,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,281,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,282,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,283,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,284,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,289,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,290,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,292,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,293,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,430,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,431,623,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,24,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,26,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,27,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,30,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,31,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,32,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,33,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,34,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,35,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,37,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,38,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,75,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,76,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,77,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,78,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,79,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,83,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,86,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,87,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,88,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,89,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,90,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,91,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,92,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,93,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,94,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,95,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,96,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,97,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,99,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,100,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,101,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,102,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,106,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,107,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,151,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,152,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,153,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,156,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,163,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,201,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,202,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,203,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,205,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,206,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,207,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,208,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,209,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,210,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,211,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,212,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,213,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,214,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,215,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,335,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,336,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,337,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,338,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,339,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,340,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,341,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,342,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,343,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,344,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,345,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,346,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,347,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,348,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,356,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,357,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,358,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,359,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,360,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,361,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,362,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,369,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,401,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,402,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,403,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,404,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,405,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,406,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,407,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,455,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,456,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,457,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,458,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,459,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,460,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,461,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,462,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,463,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,465,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,466,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,467,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,468,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,525,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,526,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,527,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,528,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,529,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,530,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,531,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,532,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,533,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,534,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,550,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,551,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,552,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,553,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,554,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,560,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,561,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,562,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,563,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,564,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,645,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,646,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,647,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,648,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,649,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,650,624,slip1_area2
cancer_cancer20220315_slip1_area2_long_acq_cancer20220315_slip1_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,673,624,slip1_area2
